route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,zenbus_mission_id,trip_headsign_code
zenbus:Line:481980001:LOC,cal3-sat-16,933080010:13,0102,,0,,zenbus:Route:888130005:LOC,,,925220008,3-21037067
zenbus:Line:481980001:LOC,cal3-sat-16,933080010:14,0102,,0,,zenbus:Route:888130005:LOC,,,925220008,3-21037067
zenbus:Line:481980001:LOC,cal3-sat-16,933080010:15,0102,,0,,zenbus:Route:888130005:LOC,,,925220008,3-21037067
zenbus:Line:481980001:LOC,cal3-sat-16,933080010:16,0102,,0,,zenbus:Route:888130005:LOC,,,925220008,3-21037067
zenbus:Line:481980001:LOC,cal3-sat-16,933080010:17,0102,,0,,zenbus:Route:888130005:LOC,,,925220008,3-21037067
zenbus:Line:481980001:LOC,cal3-sat-16,933080010:18,0102,,0,,zenbus:Route:888130005:LOC,,,925220008,3-21037067
zenbus:Line:481980001:LOC,cal3-sat-16,933080010:19,0102,,0,,zenbus:Route:888130005:LOC,,,925220008,3-21037067
zenbus:Line:481980001:LOC,cal3-sat-16,933080010:20,0102,,0,,zenbus:Route:888130005:LOC,,,925220008,3-21037067
zenbus:Line:481980001:LOC,cal3-sat-16,933080010:21,0102,,0,,zenbus:Route:888130005:LOC,,,925220008,3-21037067
zenbus:Line:481980001:LOC,cal3-sat-16,933080010:22,0102,,0,,zenbus:Route:888130005:LOC,,,925220008,3-21037067
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:0,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:1,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:2,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:3,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:4,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:5,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:6,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:7,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:8,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:9,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:10,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:11,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:12,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:13,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:14,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:15,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:16,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:17,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:18,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:19,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:20,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:21,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:22,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:481980001:LOC,cal3-sat-16,888140004:23,0101,,1,,zenbus:Route:888120005:LOC,,,906460007,2-20906039
zenbus:Line:495440001:LOC,cal3-sat-16,933080011:0,0112,,0,,zenbus:Route:929210007:LOC,,,927230003,3-67829764
zenbus:Line:495440001:LOC,cal3-sat-16,933080011:1,0112,,0,,zenbus:Route:929210007:LOC,,,927230003,3-67829764
zenbus:Line:495440001:LOC,cal3-sat-16,929210010:0,0113,,1,,zenbus:Route:923550007:LOC,,,929240002,2-67895305
zenbus:Line:495440001:LOC,cal3-sat-16,929210010:1,0113,,1,,zenbus:Route:923550007:LOC,,,929240002,2-67895305
zenbus:Line:501420001:LOC,cal3-sat-16,914410009:0,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal3-sat-16,914410009:1,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal3-sat-16,914410009:2,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal3-sat-16,914410009:3,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal3-sat-16,914410009:4,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal3-sat-16,914410009:5,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal3-sat-16,914410009:6,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal3-sat-16,914410009:7,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal3-sat-16,914410009:8,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal3-sat-16,914410009:9,0307,,1,,zenbus:Route:923560006:LOC,,,927180008,2-52101149
zenbus:Line:501420001:LOC,cal3-sat-16,914410009:10,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,934800012:0,0305,,0,,zenbus:Route:934830004:LOC,,,925230005,2-51642370
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,934800012:1,0303,,0,,zenbus:Route:925210007:LOC,,,929220008,2-51707905
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,934800012:2,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,934800012:3,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,934800012:4,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,934800012:5,0305,,0,,zenbus:Route:934830004:LOC,,,925230005,2-51642370
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,934800012:6,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,934800012:7,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,934800012:8,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,934800012:9,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,934800012:10,0306,,0,,zenbus:Route:927230002:LOC,,,902440006,2-51904513
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,934800012:11,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,934800012:12,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:495440001:LOC,cal4-mon-tue-thu-47,925220009:0,0114,,0,,zenbus:Route:892260005:LOC,,,921280006,2-67960835
zenbus:Line:495440001:LOC,cal4-mon-tue-thu-47,925220009:1,0114,,0,,zenbus:Route:892260005:LOC,,,921280006,2-67960835
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,923580006:0,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,923580006:1,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,923580006:2,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,923580006:3,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,923580006:4,0304,,1,,zenbus:Route:898780007:LOC,,,934810006,2-52035585
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,923580006:5,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,923580006:6,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,923580006:7,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,923580006:8,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,923580006:9,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,923580006:10,0307,,1,,zenbus:Route:923560006:LOC,,,927180008,2-52101149
zenbus:Line:501420001:LOC,cal4-mon-tue-thu-47,923580006:11,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal5-wed-14,912490009:0,0305,,0,,zenbus:Route:934830004:LOC,,,925230005,2-51642370
zenbus:Line:501420001:LOC,cal5-wed-14,912490009:1,0303,,0,,zenbus:Route:925210007:LOC,,,929220008,2-51707905
zenbus:Line:501420001:LOC,cal5-wed-14,912490009:2,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal5-wed-14,912490009:3,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal5-wed-14,912490009:4,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal5-wed-14,912490009:5,0308,,0,,zenbus:Route:925230004:LOC,,,894200002,2-51838977
zenbus:Line:501420001:LOC,cal5-wed-14,912490009:6,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal5-wed-14,912490009:7,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal5-wed-14,912490009:8,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal5-wed-14,912490009:9,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal5-wed-14,912490009:10,0305,,0,,zenbus:Route:934830004:LOC,,,925230005,2-51642370
zenbus:Line:501420001:LOC,cal5-wed-14,912490009:11,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal5-wed-14,912490009:12,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:495440001:LOC,cal5-wed-14,934830007:0,0112,,0,,zenbus:Route:929210007:LOC,,,927230003,3-67829764
zenbus:Line:495440001:LOC,cal5-wed-14,898780009:0,0113,,1,,zenbus:Route:923550007:LOC,,,929240002,2-67895305
zenbus:Line:495440001:LOC,cal5-wed-14,921290010:0,0114,,0,,zenbus:Route:892260005:LOC,,,921280006,2-67960835
zenbus:Line:495440001:LOC,cal5-wed-14,927200009:0,0111,,1,,zenbus:Route:921280005:LOC,,,918460003,2-67764226
zenbus:Line:501420001:LOC,cal5-wed-14,918450011:0,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal5-wed-14,918450011:1,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal5-wed-14,918450011:2,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal5-wed-14,918450011:3,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal5-wed-14,918450011:4,0304,,1,,zenbus:Route:898780007:LOC,,,934810006,2-52035585
zenbus:Line:501420001:LOC,cal5-wed-14,918450011:5,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal5-wed-14,918450011:6,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal5-wed-14,918450011:7,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal5-wed-14,918450011:8,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal5-wed-14,918450011:9,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal5-wed-14,918450011:10,0307,,1,,zenbus:Route:923560006:LOC,,,927180008,2-52101149
zenbus:Line:501420001:LOC,cal5-wed-14,918450011:11,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal6-fri-15,934810007:0,0305,,0,,zenbus:Route:934830004:LOC,,,925230005,2-51642370
zenbus:Line:501420001:LOC,cal6-fri-15,934810007:1,0303,,0,,zenbus:Route:925210007:LOC,,,929220008,2-51707905
zenbus:Line:501420001:LOC,cal6-fri-15,934810007:2,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal6-fri-15,934810007:3,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal6-fri-15,934810007:4,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal6-fri-15,934810007:5,0305,,0,,zenbus:Route:934830004:LOC,,,925230005,2-51642370
zenbus:Line:501420001:LOC,cal6-fri-15,934810007:6,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal6-fri-15,934810007:7,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal6-fri-15,934810007:8,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal6-fri-15,934810007:9,0306,,0,,zenbus:Route:927230002:LOC,,,902440006,2-51904513
zenbus:Line:501420001:LOC,cal6-fri-15,934810007:10,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal6-fri-15,934810007:11,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:501420001:LOC,cal6-fri-15,934810007:12,0301,,0,,zenbus:Route:888140002:LOC,,,914410006,3-51773472
zenbus:Line:495440001:LOC,cal6-fri-15,933090007:0,0114,,0,,zenbus:Route:892260005:LOC,,,921280006,2-67960835
zenbus:Line:495440001:LOC,cal6-fri-15,933090007:1,0114,,0,,zenbus:Route:892260005:LOC,,,921280006,2-67960835
zenbus:Line:501420001:LOC,cal6-fri-15,921280009:0,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal6-fri-15,921280009:1,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal6-fri-15,921280009:2,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal6-fri-15,921280009:3,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal6-fri-15,921280009:4,0304,,1,,zenbus:Route:898780007:LOC,,,934810006,2-52035585
zenbus:Line:501420001:LOC,cal6-fri-15,921280009:5,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal6-fri-15,921280009:6,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal6-fri-15,921280009:7,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal6-fri-15,921280009:8,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:501420001:LOC,cal6-fri-15,921280009:9,0307,,1,,zenbus:Route:923560006:LOC,,,927180008,2-52101149
zenbus:Line:501420001:LOC,cal6-fri-15,921280009:10,0307,,1,,zenbus:Route:923560006:LOC,,,927180008,2-52101149
zenbus:Line:501420001:LOC,cal6-fri-15,921280009:11,0302,,1,,zenbus:Route:900280005:LOC,,,934830005,3-51970059
zenbus:Line:511120001:LOC,cal7-mon-tue-thu-fri-62,923590004:0,0122,,0,,zenbus:Route:925230003:LOC,,,929210008,2-84213763
zenbus:Line:511120001:LOC,cal7-mon-tue-thu-fri-62,923590004:1,0121,,0,,zenbus:Route:898790008:LOC,,,934820009,2-84279297
zenbus:Line:495440001:LOC,cal7-mon-tue-thu-fri-62,914410008:0,0111,,1,,zenbus:Route:921280005:LOC,,,918460003,2-67764226
zenbus:Line:495440001:LOC,cal7-mon-tue-thu-fri-62,914410008:1,0111,,1,,zenbus:Route:921280005:LOC,,,918460003,2-67764226
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,898790010:0,0504,,0,,zenbus:Route:906470006:LOC,,,912510002,2-471072803
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,898790010:1,0506,,0,,zenbus:Route:918450008:LOC,,,931020007,2-471138342
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,898790010:2,0506,,0,,zenbus:Route:918450008:LOC,,,931020007,2-471138342
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,898790010:3,0506,,0,,zenbus:Route:918450008:LOC,,,931020007,2-471138342
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,898790010:4,0504,,0,,zenbus:Route:906470006:LOC,,,912510002,2-471072803
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,898790010:5,0504,,0,,zenbus:Route:906470006:LOC,,,912510002,2-471072803
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,898790010:6,0506,,0,,zenbus:Route:918450008:LOC,,,931020007,2-471138342
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,898790010:7,0506,,0,,zenbus:Route:918450008:LOC,,,931020007,2-471138342
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,898790010:8,0504,,0,,zenbus:Route:906470006:LOC,,,912510002,2-471072803
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,898790010:9,0505,,0,,zenbus:Route:934800010:LOC,,,914400009,2-471203864
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,898790010:10,0504,,0,,zenbus:Route:906470006:LOC,,,912510002,2-471072803
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,898790010:11,0506,,0,,zenbus:Route:918450008:LOC,,,931020007,2-471138342
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,906460008:0,0502,,1,,zenbus:Route:898770007:LOC,,,933090006,2-471334917
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,906460008:1,0503,,1,,zenbus:Route:914410005:LOC,,,900290006,2-471400477
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,906460008:2,0503,,1,,zenbus:Route:914410005:LOC,,,900290006,2-471400477
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,906460008:3,0503,,1,,zenbus:Route:914410005:LOC,,,900290006,2-471400477
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,906460008:4,0501,,1,,zenbus:Route:912500002:LOC,,,918450009,3-471269377
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,906460008:5,0501,,1,,zenbus:Route:912500002:LOC,,,918450009,3-471269377
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,906460008:6,0503,,1,,zenbus:Route:914410005:LOC,,,900290006,2-471400477
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,906460008:7,0503,,1,,zenbus:Route:914410005:LOC,,,900290006,2-471400477
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,906460008:8,0501,,1,,zenbus:Route:912500002:LOC,,,918450009,3-471269377
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,906460008:9,0501,,1,,zenbus:Route:912500002:LOC,,,918450009,3-471269377
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,906460008:10,0501,,1,,zenbus:Route:912500002:LOC,,,918450009,3-471269377
zenbus:Line:486040001:LOC,cal7-mon-tue-thu-fri-62,906460008:11,0503,,1,,zenbus:Route:914410005:LOC,,,900290006,2-471400477
zenbus:Line:511120001:LOC,cal8-wed-sat-30,918450010:0,0122,,0,,zenbus:Route:925230003:LOC,,,929210008,2-84213763
zenbus:Line:511120001:LOC,cal8-wed-sat-30,918450010:1,0122,,0,,zenbus:Route:925230003:LOC,,,929210008,2-84213763
zenbus:Line:486040001:LOC,cal8-wed-sat-30,919720009:0,0504,,0,,zenbus:Route:906470006:LOC,,,912510002,2-471072803
zenbus:Line:486040001:LOC,cal8-wed-sat-30,919720009:1,0506,,0,,zenbus:Route:918450008:LOC,,,931020007,2-471138342
zenbus:Line:486040001:LOC,cal8-wed-sat-30,919720009:2,0506,,0,,zenbus:Route:918450008:LOC,,,931020007,2-471138342
zenbus:Line:486040001:LOC,cal8-wed-sat-30,919720009:3,0506,,0,,zenbus:Route:918450008:LOC,,,931020007,2-471138342
zenbus:Line:486040001:LOC,cal8-wed-sat-30,919720009:4,0504,,0,,zenbus:Route:906470006:LOC,,,912510002,2-471072803
zenbus:Line:486040001:LOC,cal8-wed-sat-30,919720009:5,0504,,0,,zenbus:Route:906470006:LOC,,,912510002,2-471072803
zenbus:Line:486040001:LOC,cal8-wed-sat-30,919720009:6,0506,,0,,zenbus:Route:918450008:LOC,,,931020007,2-471138342
zenbus:Line:486040001:LOC,cal8-wed-sat-30,919720009:7,0506,,0,,zenbus:Route:918450008:LOC,,,931020007,2-471138342
zenbus:Line:486040001:LOC,cal8-wed-sat-30,919720009:8,0504,,0,,zenbus:Route:906470006:LOC,,,912510002,2-471072803
zenbus:Line:486040001:LOC,cal8-wed-sat-30,919720009:9,0504,,0,,zenbus:Route:906470006:LOC,,,912510002,2-471072803
zenbus:Line:486040001:LOC,cal8-wed-sat-30,919720009:10,0504,,0,,zenbus:Route:906470006:LOC,,,912510002,2-471072803
zenbus:Line:486040001:LOC,cal8-wed-sat-30,919720009:11,0506,,0,,zenbus:Route:918450008:LOC,,,931020007,2-471138342
zenbus:Line:486040001:LOC,cal8-wed-sat-30,921310010:0,0501,,1,,zenbus:Route:912500002:LOC,,,918450009,3-471269377
zenbus:Line:486040001:LOC,cal8-wed-sat-30,921310010:1,0503,,1,,zenbus:Route:914410005:LOC,,,900290006,2-471400477
zenbus:Line:486040001:LOC,cal8-wed-sat-30,921310010:2,0503,,1,,zenbus:Route:914410005:LOC,,,900290006,2-471400477
zenbus:Line:486040001:LOC,cal8-wed-sat-30,921310010:3,0503,,1,,zenbus:Route:914410005:LOC,,,900290006,2-471400477
zenbus:Line:486040001:LOC,cal8-wed-sat-30,921310010:4,0501,,1,,zenbus:Route:912500002:LOC,,,918450009,3-471269377
zenbus:Line:486040001:LOC,cal8-wed-sat-30,921310010:5,0501,,1,,zenbus:Route:912500002:LOC,,,918450009,3-471269377
zenbus:Line:486040001:LOC,cal8-wed-sat-30,921310010:6,0503,,1,,zenbus:Route:914410005:LOC,,,900290006,2-471400477
zenbus:Line:486040001:LOC,cal8-wed-sat-30,921310010:7,0503,,1,,zenbus:Route:914410005:LOC,,,900290006,2-471400477
zenbus:Line:486040001:LOC,cal8-wed-sat-30,921310010:8,0501,,1,,zenbus:Route:912500002:LOC,,,918450009,3-471269377
zenbus:Line:486040001:LOC,cal8-wed-sat-30,921310010:9,0501,,1,,zenbus:Route:912500002:LOC,,,918450009,3-471269377
zenbus:Line:486040001:LOC,cal8-wed-sat-30,921310010:10,0501,,1,,zenbus:Route:912500002:LOC,,,918450009,3-471269377
zenbus:Line:486040001:LOC,cal8-wed-sat-30,921310010:11,0503,,1,,zenbus:Route:914410005:LOC,,,900290006,2-471400477
zenbus:Line:511120001:LOC,cal9-mon-tue-wed-thu-fri-sat-92,919720010:0,0123,,1,,zenbus:Route:931020006:LOC,,,921290007,3-87687169
zenbus:Line:511120001:LOC,cal9-mon-tue-wed-thu-fri-sat-92,919720010:1,0123,,1,,zenbus:Route:931020006:LOC,,,921290007,3-87687169
